BATCH,CONTEXT LENGTH,CURSOR POSITION,COMPLETION LENGTH,WITH HISTORY,BEFORE CURSOR,AFTER CURSOR,GENERATED TEXT,HIDDEN MASKET TEXT
4,short,sentence_middle,short,False,"Ms Cooper also pointed to the 2018 case of Raneem Oudeh, who called 999 six times, following an altercation with her estranged husband Janbaz Tarin.
The final emergency call recorded the momen","The Home Office said the government had gone ""further than ever before"" to tackle domestic abuse.",when she was killed by,"t he killed her and her mother Khaola Saleem.
An inquest found police errors ""materially contributed"" to their deaths."
4,short,sentence_middle,medium,True,"Ms Cooper also pointed to the 2018 case of Raneem Oudeh, who called 999 six times, following an altercation with her estranged husband Janbaz Tarin.
The final emergency call recorded the momen","The Home Office said the government had gone ""further than ever before"" to tackle domestic abuse.",when she stopped breathing.,"t he killed her and her mother Khaola Saleem.
An inquest found police errors ""materially contributed"" to their deaths."
4,short,sentence_middle,medium,False,"Ms Cooper also pointed to the 2018 case of Raneem Oudeh, who called 999 six times, following an altercation with her estranged husband Janbaz Tarin.
The final emergency call recorded the momen","The Home Office said the government had gone ""further than ever before"" to tackle domestic abuse.",when she was killed by him in front of their two young children.,"t he killed her and her mother Khaola Saleem.
An inquest found police errors ""materially contributed"" to their deaths."
4,short,sentence_middle,long,True,"Ms Cooper also pointed to the 2018 case of Raneem Oudeh, who called 999 six times, following an altercation with her estranged husband Janbaz Tarin.
The final emergency call recorded the momen","The Home Office said the government had gone ""further than ever before"" to tackle domestic abuse.","when she stopped breathing. Mr Tarin pleaded guilty to manslaughter and was jailed for life.

But Ms Cooper acknowledged there have been cases where victims did not receive the help they needed. She added: “I want to","t he killed her and her mother Khaola Saleem.
An inquest found police errors ""materially contributed"" to their deaths."
4,short,sentence_middle,long,False,"Ms Cooper also pointed to the 2018 case of Raneem Oudeh, who called 999 six times, following an altercation with her estranged husband Janbaz Tarin.
The final emergency call recorded the momen","The Home Office said the government had gone ""further than ever before"" to tackle domestic abuse.","when he killed her in front of their two children.

The Independent Domestic Abuse Survivors' Network (IDASN) has welcomed the new law but warned that it is not a panacea for all victims and survivors.","t he killed her and her mother Khaola Saleem.
An inquest found police errors ""materially contributed"" to their deaths."
4,short,sentence_end,short,True,"...se of Raneem Oudeh, who called 999 six times, following an altercation with her estranged husband Janbaz Tarin.
The final emergency call recorded the moment he killed her and her mother Khaola Saleem.","The Home Office said the government had gone ""further than ever before"" to tackle domestic abuse.",Mr Tarin,"An inquest found police errors ""materially contributed"" to their deaths."
4,short,sentence_end,short,False,"...se of Raneem Oudeh, who called 999 six times, following an altercation with her estranged husband Janbaz Tarin.
The final emergency call recorded the moment he killed her and her mother Khaola Saleem.","The Home Office said the government had gone ""further than ever before"" to tackle domestic abuse.",The inquest,"An inquest found police errors ""materially contributed"" to their deaths."
4,short,sentence_end,medium,True,"...se of Raneem Oudeh, who called 999 six times, following an altercation with her estranged husband Janbaz Tarin.
The final emergency call recorded the moment he killed her and her mother Khaola Saleem.","The Home Office said the government had gone ""further than ever before"" to tackle domestic abuse.",Mr Tarin was jailed for life last month over their murders.,"An inquest found police errors ""materially contributed"" to their deaths."
4,short,sentence_end,medium,False,"...se of Raneem Oudeh, who called 999 six times, following an altercation with her estranged husband Janbaz Tarin.
The final emergency call recorded the moment he killed her and her mother Khaola Saleem.","The Home Office said the government had gone ""further than ever before"" to tackle domestic abuse.","The MP for Basildon and East Thurrock said: ""I am deeply concerned","An inquest found police errors ""materially contributed"" to their deaths."
4,short,sentence_end,long,True,"...se of Raneem Oudeh, who called 999 six times, following an altercation with her estranged husband Janbaz Tarin.
The final emergency call recorded the moment he killed her and her mother Khaola Saleem.","The Home Office said the government had gone ""further than ever before"" to tackle domestic abuse.","She added: ""Raneem's tragic death exposed the fact that there were gaps in the system - she should have received help sooner, but instead she lost her life.""

But Mr Johnson defended the government's record","An inquest found police errors ""materially contributed"" to their deaths."
